"OUName","CanonicalName","UserCount"
"Web","us.saas/Enterprise Servers/Phoenix/N0/Complementary/Parsely/Web","0"
"Parsely","us.saas/MidMarket Servers/East/EW0/Complementary/Parsely","0"
"Web","us.saas/MidMarket Servers/East/EW0/Complementary/Parsely/Web","0"
"BRI1014","us.saas/Shared Companies/BRI1014","7"
"SaaS Kibana Only","us.saas/Internal Employees/Other/SaaS Kibana Only","48"
"BAK1003","us.saas/Shared Companies/BAK1003","46"
"RUM1000","us.saas/Shared Companies/RUM1000","22"
"PIL1003","us.saas/Shared Companies/PIL1003","5"
"Citrix7x","us.saas/Infrastructure Servers/Phoenix/Citrix/N0/Citrix7x","0"
"Pervasive","us.saas/Infrastructure Servers/Phoenix/Citrix/N0/Citrix7x/Pervasive","0"
"CAB1004","us.saas/Shared Companies/CAB1004","16"
"Application","us.saas/Enterprise Servers/Phoenix/NZ/Cognos/Application","0"
"SPO1002","us.saas/Shared Companies/SPO1002","11"
"MOV1000","us.saas/Shared Companies/MOV1000","33"
"DIP1000","us.saas/Shared Companies/DIP1000","15"
"Citrix7x","us.saas/Infrastructure Servers/East/Citrix/E0/Citrix7x","0"
"Implementation Partners","us.saas/Infrastructure Servers/East/Citrix/E0/Citrix7x/Implementation Partners","0"
"Implementation Partners","us.saas/Infrastructure Servers/Phoenix/Citrix/N0/Citrix7x/Implementation Partners","0"
"WST SaaS Development","us.saas/Internal Employees/Development/WST SaaS Development","4"
"Dynatrace","us.saas/Access Types/AA/Dynatrace","0"
"CAS1013","us.saas/Shared Companies/CAS1013","4"
"MIC1011","us.saas/Shared Companies/MIC1011","4"
"VIB1000","us.saas/Shared Companies/VIB1000","38"
"Software Engineer UTB Read Only","us.saas/Internal Employees/Development/Software Engineer UTB Read Only","4"
"DAN1002","us.saas/Shared Companies/DAN1002","24"
"ET24 Environment","us.saas/Environment User Types/ET24 Environment","0"
"COC1003","us.saas/Shared Companies/COC1003","2"
"HOM1014","us.saas/Shared Companies/HOM1014","15"
"BAR1015","us.saas/Shared Companies/BAR1015","26"
"EmpCount","us.saas/Enterprise Servers/East/E0/EmpCount","0"
"NEX1003","us.saas/Shared Companies/NEX1003","26"
"FRO1007","us.saas/Shared Companies/FRO1007","19"
"Dedicated","us.saas/Enterprise Servers/East/E1/Ultipro/Citrix/Dedicated","0"
"Dedicated","us.saas/Enterprise Servers/East/E1/Ultipro/Auth/Dedicated","0"
"Dedicated","us.saas/Enterprise Servers/East/E1/Ultipro/DPM/Dedicated","0"
"E11","us.saas/Enterprise Servers/East/E1/Ultipro/DPM/E11","0"
"E12","us.saas/Enterprise Servers/East/E1/Ultipro/DPM/E12","0"
"E13","us.saas/Enterprise Servers/East/E1/Ultipro/DPM/E13","0"
"Application","us.saas/Enterprise Servers/East/E1/Complementary/REC/Application","0"
"Application","us.saas/Enterprise Servers/East/E1/Complementary/UTM/Application","0"
"E14","us.saas/Enterprise Servers/East/E1/Ultipro/Auth/E14","0"
"E14","us.saas/Enterprise Servers/East/E1/Ultipro/DPM/E14","0"
"EZ12","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ12","0"
"EZ11","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ11","0"
"EZ13","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ13","0"
"EZ13","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ13","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/ONB/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/ADFS/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/UES/SQL","0"
"Application","us.saas/Enterprise Servers/East/EZ/Complementary/UTM/Application","0"
"EZ11","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ11","0"
"EZ11","us.saas/Enterprise Servers/East/EZ/Cognos/SQL/EZ11","0"
"EZ21","us.saas/Enterprise Servers/East/EZ/Cognos/SQL/EZ21","0"
"E11","us.saas/Enterprise Servers/East/E1/Cognos/Application/E11","0"
"E13","us.saas/Enterprise Servers/East/E1/Cognos/Application/E13","0"
"E14","us.saas/Enterprise Servers/East/E1/Cognos/Application/E14","0"
"Dedicated","us.saas/Enterprise Servers/East/E1/Cognos/Application/Dedicated","0"
"Application","us.saas/Enterprise Servers/East/E0/Informatica/Application","0"
"E21","us.saas/Enterprise Servers/East/E2/Ultipro/Auth/E21","0"
"E21","us.saas/Enterprise Servers/East/E2/Ultipro/DPM/E21","0"
"Application","us.saas/Enterprise Servers/East/E2/Complementary/UTA/Application","0"
"Application","us.saas/Enterprise Servers/East/E2/Complementary/UTM/Application","0"
"SQL","us.saas/Enterprise Servers/East/E2/Complementary/UTA/SQL","0"
"E23","us.saas/Enterprise Servers/East/E2/Ultipro/Auth/E23","0"
"E23","us.saas/Enterprise Servers/East/E2/Ultipro/DPM/E23","0"
"Application","us.saas/Enterprise Servers/Phoenix/N2/Complementary/REC/Application","0"
"Application","us.saas/Enterprise Servers/Phoenix/N2/Complementary/UTA/Application","0"
"Application","us.saas/Enterprise Servers/Phoenix/N2/Complementary/UTM/Application","0"
"N22","us.saas/Enterprise Servers/Phoenix/N2/Ultipro/DPM/N22","0"
"EZ2S","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ2S","0"
"EZ2W","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ2W","0"
"EZ3D","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ3D","0"
"EZ2S","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ2S","0"
"EZ3D","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ3D","0"
"E12","us.saas/Enterprise Servers/East/E1/Cognos/Application/E12","0"
"NZ1D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Auth/NZ1D","0"
"NZ1D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/DPM/NZ1D","0"
"SQL","us.saas/Enterprise Servers/East/E2/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Cognos/SQL","0"
"E24","us.saas/Enterprise Servers/East/E2/Ultipro/DPM/E24","0"
"N21","us.saas/Enterprise Servers/Phoenix/N2/Ultipro/DPM/N21","0"
"N21","us.saas/Enterprise Servers/Phoenix/N2/Cognos/Application/N21","0"
"Dedicated","us.saas/Enterprise Servers/Phoenix/N2/Cognos/Application/Dedicated","0"
"N22","us.saas/Enterprise Servers/Phoenix/N2/Cognos/Application/N22","0"
"Predictive Analytics","us.saas/Enterprise Servers/East/E0/Predictive Analytics","0"
"Application","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application","0"
"N11","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application/N11","0"
"N12","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application/N12","0"
"N13","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application/N13","0"
"N14","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application/N14","0"
"Application","us.saas/Enterprise Servers/Phoenix/N1/Complementary/REC/Application","0"
"Application","us.saas/Enterprise Servers/Phoenix/N1/Complementary/UTA/Application","0"
"Application","us.saas/Enterprise Servers/Phoenix/N1/Complementary/UTM/Application","0"
"N14","us.saas/Enterprise Servers/Phoenix/N1/Ultipro/Auth/N14","0"
"N11","us.saas/Enterprise Servers/Phoenix/N1/Ultipro/DPM/N11","0"
"N12","us.saas/Enterprise Servers/Phoenix/N1/Ultipro/DPM/N12","0"
"N13","us.saas/Enterprise Servers/Phoenix/N1/Ultipro/DPM/N13","0"
"N14","us.saas/Enterprise Servers/Phoenix/N1/Ultipro/DPM/N14","0"
"Debug","us.saas/Enterprise Servers/East/E1/Ultipro/Web/Debug","0"
"Debug","us.saas/Enterprise Servers/East/E2/Ultipro/Web/Debug","0"
"Dedicated","us.saas/Enterprise Servers/Phoenix/N1/Cognos/Application/Dedicated","0"
"NZ3D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Auth/NZ3D","0"
"NZ3D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/DPM/NZ3D","0"
"EZ3D","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ3D","0"
"EZ3D","us.saas/Enterprise Servers/East/EZ/Cognos/SQL/EZ3D","0"
"Application","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/REC/Application","0"
"Application","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/UTM/Application","0"
"NZ11","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Auth/NZ11","0"
"NZ11","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/DPM/NZ11","0"
"SQL","us.saas/Enterprise Servers/East/E1/Complementary/UTA/SQL","0"
"Application","us.saas/Enterprise Servers/Phoenix/N0/Informatica/Application","0"
"BuildAndDeployment","us.saas/Enterprise Servers/Phoenix/N0/Applications/Application/BuildAndDeployment","0"
"BuildAndDeployment","us.saas/Enterprise Servers/Phoenix/N0/Applications/SQL/BuildAndDeployment","0"
"SQL","us.saas/Enterprise Servers/East/E0/Informatica/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E0/UDES/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E1/Cognos/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E1/Complementary/ONB/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E1/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E1/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E2/Complementary/ONB/SQL","0"
"SQL","us.saas/Enterprise Servers/East/E2/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/UTA/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/Corporate/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/Informatica/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N1/Cognos/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N1/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N1/Complementary/UTA/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N1/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N2/Cognos/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N2/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N2/Complementary/UTA/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N2/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/REC/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/UES/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/UTA/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/UTM/SQL","0"
"UDS","us.saas/Enterprise Servers/East/E0/Management/Application/UDS","0"
"UDS","us.saas/Enterprise Servers/East/E0/Management/SQL/UDS","0"
"E31","us.saas/Enterprise Servers/East/E3/Ultipro/Auth/E31","0"
"E31","us.saas/Enterprise Servers/East/E3/Ultipro/DPM/E31","0"
"SQL","us.saas/Enterprise Servers/East/E3/Cognos/SQL","0"
"Application","us.saas/Enterprise Servers/East/E3/Cognos/Application","0"
"UDS","us.saas/Enterprise Servers/Phoenix/N0/Applications/Application/UDS","0"
"SQL","us.saas/Enterprise Servers/East/E0/MasterTax/SQL","0"
"CTE","us.saas/Enterprise Servers/East/E0/Management/Application/CTE","0"
"MasterTax","us.saas/Enterprise Servers/Phoenix/N0/MasterTax","0"
"Application","us.saas/Enterprise Servers/Phoenix/N0/MasterTax/Application","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/MasterTax/SQL","0"
"Eventing","us.saas/Enterprise Servers/East/E0/Eventing","0"
"SQL","us.saas/Enterprise Servers/East/E0/Eventing/SQL","0"
"Hub","us.saas/Enterprise Servers/East/E0/Eventing/Hub","0"
"Eventing","us.saas/Enterprise Servers/Phoenix/N0/Eventing","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/Eventing/SQL","0"
"Hub","us.saas/Enterprise Servers/Phoenix/N0/Eventing/Hub","0"
"E19","us.saas/Enterprise Servers/East/E1/Ultipro/Auth/E19","0"
"E29","us.saas/Enterprise Servers/East/E2/Ultipro/Auth/E29","0"
"E39","us.saas/Enterprise Servers/East/E3/Ultipro/Web/E39","0"
"UDS","us.saas/Enterprise Servers/Phoenix/N0/Applications/SQL/UDS","0"
"ET11","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET11","0"
"ET12","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET12","0"
"ET14","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET14","0"
"ET14","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET14","0"
"ET14","us.saas/Enterprise Servers/East/ET/Cognos/Application/ET14","0"
"ET14","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET14","0"
"ET0","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET0","0"
"Eventing","us.saas/Enterprise Servers/Phoenix/NZ/Eventing","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Eventing/SQL","0"
"Hub","us.saas/Enterprise Servers/Phoenix/NZ/Eventing/Hub","0"
"SQL","us.saas/Enterprise Servers/East/EZ/Complementary/Eventing/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/Complementary/REC/SQL","0"
"Site","us.saas/Enterprise Servers/East/EX/Ultipro/Site","0"
"EXN14","us.saas/Enterprise Servers/East/EX/Ultipro/Site/EXN14","0"
"SQL_VPN","us.saas/Enterprise Servers/East/EX/Ultipro/SQL_VPN","0"
"Auth","us.saas/Enterprise Servers/East/EX/Ultipro/Auth","0"
"EXN14","us.saas/Enterprise Servers/East/EX/Ultipro/Auth/EXN14","0"
"DPM","us.saas/Enterprise Servers/East/EX/Ultipro/DPM","0"
"EXN14","us.saas/Enterprise Servers/East/EX/Ultipro/DPM/EXN14","0"
"Citrix","us.saas/Enterprise Servers/East/EX/Ultipro/Citrix","0"
"EXN14","us.saas/Enterprise Servers/East/EX/Ultipro/SQL_VPN/EXN14","0"
"Application","us.saas/Enterprise Servers/East/EX/Complementary/UTM/Application","0"
"Application","us.saas/Enterprise Servers/East/EX/Complementary/UTA/Application","0"
"SQL","us.saas/Enterprise Servers/East/EX/Complementary/UTA/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EX/Complementary/UTM/SQL","0"
"SQL","us.saas/Enterprise Servers/East/EX/Complementary/UES/SQL","0"
"SQL","us.saas/Enterprise Servers/Phoenix/NZ/Complementary/ADFS/SQL","0"
"Application","us.saas/Enterprise Servers/East/E2/Complementary/REC/Application","0"
"Application","us.saas/Enterprise Servers/East/E3/Complementary/REC/Application","0"
"File Transfer Servers","us.saas/Enterprise Servers/East/E0/MasterTax/Application/File Transfer Servers","0"
"NZ2D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/DPM/NZ2D","0"
"NZ2D","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Auth/NZ2D","0"
"ET18","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET18","0"
"ET18","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET18","0"
"ET18","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET18","0"
"ET18","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET18","0"
"NZ13","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Auth/NZ13","0"
"NZ13","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/DPM/NZ13","0"
"Application","us.saas/Enterprise Servers/East/ET/Complementary/ADFS/Application","0"
"SQL","us.saas/Enterprise Servers/East/ET/Complementary/ADFS/SQL","0"
"ET15","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET15","0"
"ET15","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET15","0"
"ET15","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET15","0"
"ET15","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET15","0"
"Eventing","us.saas/Enterprise Servers/East/ET/Complementary/Eventing","0"
"Hub","us.saas/Enterprise Servers/East/ET/Complementary/Eventing/Hub","0"
"SQL","us.saas/Enterprise Servers/East/ET/Complementary/Eventing/SQL","0"
"SQL","us.saas/Enterprise Servers/East/ET/Management/SQL","0"
"Pervasive","us.saas/Enterprise Servers/East/E0/Pervasive","0"
"SQL","us.saas/Enterprise Servers/East/E0/Pervasive/SQL","0"
"Application","us.saas/Enterprise Servers/East/E0/Pervasive/Application","0"
"Citrix","us.saas/Enterprise Servers/East/E0/Pervasive/Citrix","0"
"Pervasive","us.saas/Enterprise Servers/Phoenix/N0/Pervasive","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/Pervasive/SQL","0"
"Application","us.saas/Enterprise Servers/Phoenix/N0/Pervasive/Application","0"
"Citrix","us.saas/Enterprise Servers/Phoenix/N0/Pervasive/Citrix","0"
"ET19","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET19","0"
"ET19","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET19","0"
"ET19","us.saas/Enterprise Servers/East/ET/Cognos/Application/ET19","0"
"EZ4D","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ4D","0"
"EZ4D","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ4D","0"
"Hub","us.saas/Enterprise Servers/East/EZ/Complementary/Data Warehouse/Hub","0"
"SQL","us.saas/Enterprise Servers/Phoenix/N0/Management/SQL","0"
"Hub","us.saas/Enterprise Servers/East/ET/Complementary/Data Warehouse/Hub","0"
"ET21","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET21","0"
"ET22","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET22","0"
"ET21","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET21","0"
"ET22","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET22","0"
"ET21","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET21","0"
"ET22","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET22","0"
"ET21","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET21","0"
"ET22","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET22","0"
"ET23","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET23","0"
"ET23","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET23","0"
"ET23","us.saas/Enterprise Servers/East/ET/Cognos/Application/ET23","0"
"ET81","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET81","0"
"ET81","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET81","0"
"ET81","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET81","0"
"ET81","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET81","0"
"ET82","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET82","0"
"ET82","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET82","0"
"ET82","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET82","0"
"ET82","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET82","0"
"ET83","us.saas/Enterprise Servers/East/ET/Ultipro/Auth/ET83","0"
"ET83","us.saas/Enterprise Servers/East/ET/Ultipro/DPM/ET83","0"
"ET83","us.saas/Enterprise Servers/East/ET/Ultipro/Site/ET83","0"
"ET83","us.saas/Enterprise Servers/East/ET/Ultipro/SQL_VPN/ET83","0"
"ET81","us.saas/Enterprise Servers/East/ET/Cognos/Application/ET81","0"
"EZ14","us.saas/Enterprise Servers/East/EZ/Ultipro/Auth/EZ14","0"
"EZ14","us.saas/Enterprise Servers/East/EZ/Ultipro/DPM/EZ14","0"
"TestVMs","us.saas/Enterprise Servers/TestVMs","0"
"ET2","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET2","0"
"ET8","us.saas/Enterprise Servers/East/ET/Cognos/SQL/ET8","0"
"EZ4D","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ4D","0"
"EZ4D","us.saas/Enterprise Servers/East/EZ/Cognos/SQL/EZ4D","0"
"EZ14","us.saas/Enterprise Servers/East/EZ/Cognos/Application/EZ14","0"
"Citrix7x","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x","0"
"EZ12","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ12","0"
"EZ13","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ13","0"
"EZ14","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ14","0"
"EZ1D","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ1D","0"
"EZ2D","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ2D","0"
"EZ2S","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ2S","0"
"EZ41","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ41","0"
"EZ42","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ42","0"
"EZ4D","us.saas/Enterprise Servers/East/EZ/Ultipro/Citrix7x/EZ4D","0"
"Citrix7x","us.saas/Enterprise Servers/Phoenix/NZ/Ultipro/Citrix7x","0"
